cd_cliente,cd_pedido,cd_produto,categoria_produto,qt_vendida,receita_bruta
2474,942106,101116,Fonte,2,162.49
2474,942106,101118,Fonte,3,194.89
2474,942106,101113,Fonte,4,88.63
2474,969893,100097,Tela,1,407.05
2474,969095,124784,Tela,1,407.04
2474,969222,100097,Tela,2,409.84
2474,1019515,100641,Fonte,1,55.9
2474,1019515,100519,Fonte,2,108.63
2474,1019515,100756,Fonte,3,48.15
2474,1019515,121384,Fonte,4,222.5
2474,1019515,100581,Fonte,5,57.85
2474,1019515,100516,Fonte,6,75.4
2474,1019515,121616,Fonte,7,83.37
2474,1019515,101119,Fonte,8,83.92
2474,1019515,101254,Fonte,9,185.5
2474,1019515,100839,Bateria,10,158.64
2482,957679,100505,Bateria,1,171.84
2482,877657,100097,Tela,1,648.35
2482,880286,100097,Tela,1,603.08
2489,929049,100097,Tela,1,601.52
2489,932095,100097,Tela,1,560.36
2505,862646,100681,Bateria,1,184.26
2505,865921,100215,Tela,1,1345.65
2505,930691,100285,Teclado,1,67.86
2505,930691,100820,Teclado,2,62.23
2505,930691,100101,Tela,3,350.86
2505,937133,101323,Teclado,1,80.14
2505,937133,100773,Teclado,2,62.11
2505,937133,100499,Bateria,3,125.3
2505,952005,100367,Teclado,1,64.1
2505,1033196,101323,Teclado,1,82.16
2505,1031144,100588,Bateria,1,110.63
2505,1020377,100761,Bateria,1,227.51
2505,1006139,100289,Teclado,1,67.24
2505,974978,101262,Bateria,1,360.44
2505,1003682,100097,Tela,1,390.63
2532,1028757,100063,Tela,1,243.5
2532,1013526,100499,Bateria,1,127.11
2532,1032011,100937,Fonte,1,68.61
2532,1032011,100763,Bateria,2,168.71
2532,1032011,100059,Tela,3,377.28
2532,1032011,121604,Cooler,4,0.01
2532,951409,101262,Bateria,1,318.36
2532,948811,100763,Bateria,1,231.15
2532,922957,100681,Bateria,1,162.86
2532,869985,101000,Teclado,1,84.11
2532,854038,100999,Teclado,1,77.91
2532,883947,100499,Bateria,1,124.97
2532,883947,101255,Fonte,2,75.03
2532,881667,100844,Bateria,1,129.13
2532,881667,121603,Cooler,2,22.17
2532,888805,101000,Teclado,1,84.31
2532,886189,100696,Bateria,1,112.0
2532,899462,100696,Bateria,1,112.47
2532,911526,100745,Bateria,1,293.74
2552,905526,122805,SSD,1,1146.58
2552,865070,122805,SSD,1,1199.33
2555,1032174,100641,Fonte,1,47.91
2555,1032174,124399,SSD,2,290.2
2555,1032174,124400,SSD,3,199.4
2555,1001615,124399,SSD,1,476.95
2555,1001615,124830,,2,0.01
2555,1001615,124831,,3,0.01
2555,1001615,124832,,4,0.01
2555,1001615,121604,Cooler,5,0.01
2555,1001615,121603,Cooler,6,0.01
2555,1003506,100708,Bateria,1,168.93
2555,1018288,100097,Tela,1,351.18
2555,1018288,113171,Cooler,2,59.46
2555,1016740,124399,SSD,1,209.0
2555,1016740,113171,Cooler,2,79.46
2555,1016740,101121,Cooler,3,37.15
2555,1016740,100059,Tela,4,378.71
2560,1016339,100810,Teclado,1,77.81
2560,1029947,101323,Teclado,1,83.15
2560,912758,101001,Teclado,1,104.03
2560,859169,100483,Teclado,1,78.96
2569,868616,100101,Tela,1,404.58
2569,922934,100101,Tela,1,417.39
2569,1027891,100101,Tela,1,339.62
2569,1027891,124399,SSD,2,146.05
2572,981487,100844,Bateria,1,134.61
2572,981487,100839,Bateria,2,157.78
2572,981487,100702,Bateria,3,274.48
2572,971148,100501,Bateria,1,139.88
2572,854915,100097,Tela,1,577.59
2579,1017508,100820,Teclado,1,180.18
2579,1017508,126927,Bateria,2,150.81
2579,949125,100497,Bateria,1,133.82
2579,949125,100500,Bateria,2,142.87
2581,856408,100101,Tela,1,380.32
2581,856408,101269,Teclado,2,99.79
2581,858396,100820,Teclado,1,189.78
2581,857958,100063,Tela,1,280.52
2581,857958,100055,Tela,2,966.59
2581,857958,101000,Teclado,3,153.61
2581,887424,100097,Tela,1,1185.98
2581,885005,100059,Tela,1,545.45
2581,885005,100820,Teclado,2,198.03
2581,885005,101000,Teclado,3,77.3
2607,888829,100588,Bateria,1,147.88
2607,887436,100369,Teclado,1,67.59
2607,887436,100694,Bateria,2,153.61
2607,853433,100497,Bateria,1,126.25
2607,943826,100101,Tela,1,332.48
2607,964005,100750,Bateria,1,120.54
2607,928804,100705,Bateria,1,203.45
2607,925257,121465,Tela,1,622.23
2607,921813,100101,Tela,1,381.91
2607,916539,100097,Tela,1,611.86
2607,1014545,101248,Tela,1,635.28
2607,1022682,100336,Teclado,1,44.9
2607,1020188,100311,Teclado,1,58.05
2621,857511,101324,Teclado,1,101.14
2628,874424,101111,Fonte,1,92.08
2628,904137,100292,Teclado,1,52.97
2628,904137,100354,Teclado,2,53.45
2628,913462,100744,Bateria,1,259.07
2628,929915,100499,Bateria,1,112.56
2628,965049,100515,Fonte,1,61.96
2628,946624,101117,Fonte,1,77.0
2628,1014011,100773,Teclado,1,61.96
2628,1014011,100937,Fonte,2,67.1
2629,1013117,100289,Teclado,1,59.04
2629,1017503,100329,Teclado,1,77.22
2629,1017503,100063,Tela,2,253.22
2629,1011675,100840,Bateria,1,178.56
2629,963363,100692,Bateria,1,135.49
2629,916443,100497,Bateria,1,148.1
2629,923610,100101,Tela,1,415.59
2629,922903,100101,Tela,1,415.59
2629,887417,100810,Teclado,1,76.1
2629,884998,100681,Bateria,1,179.74
2629,884597,100699,Bateria,1,188.52
2629,866348,100505,Bateria,1,177.66
2638,930706,100681,Bateria,1,155.7
2669,1020999,126924,Bateria,1,282.83
2762,937218,100215,Tela,1,679.27
2762,914261,100743,Bateria,1,147.65
2840,894450,100693,Bateria,1,335.46
2840,901988,101001,Teclado,1,85.45
2840,901988,101254,Fonte,2,121.51
2840,910601,100498,Bateria,1,153.86
2840,910601,100588,Bateria,2,143.15
2840,906689,121518,Tela,1,718.69
2840,906689,121465,Tela,2,690.26
2840,907588,100712,Teclado,1,95.83
2840,908141,100097,Tela,1,1844.08
2840,888830,101323,Teclado,1,88.49
2840,888119,100336,Teclado,1,53.93
2840,888119,100820,Teclado,2,331.64
2840,888119,100055,Tela,3,477.33
2840,890469,100097,Tela,1,2263.37
2840,865473,100980,Bateria,1,226.37
2840,865473,100763,Bateria,2,226.68
2840,865473,100366,Teclado,3,58.83
2840,858946,100820,Teclado,1,193.59
2840,858946,100097,Tela,2,561.61
2840,858946,101344,Teclado,3,82.52
2840,860080,100097,Tela,1,599.14
2840,860080,100740,Teclado,2,72.28
2840,861598,100097,Tela,1,1199.75
2840,861598,100810,Teclado,2,56.29
2840,853745,100743,Bateria,1,141.68
2840,855165,100679,Bateria,1,124.2
2840,871758,100323,Teclado,1,60.89
2840,871758,101323,Teclado,2,81.13
2840,867921,100323,Teclado,1,60.46
2840,867921,101323,Teclado,2,80.55
2840,874436,100712,Teclado,1,78.75
2840,874436,101111,Fonte,2,291.33
2840,874436,101112,Fonte,3,102.3
2840,872815,100101,Tela,1,381.89
2840,872815,100763,Bateria,2,225.74
2840,960084,100821,Teclado,1,79.26
2840,959448,100097,Tela,1,817.51
2840,959448,100507,Bateria,2,174.59
2840,954856,101324,Teclado,1,93.01
2840,955166,100773,Teclado,1,64.19
2840,956104,100588,Bateria,1,137.72
2840,954857,100681,Bateria,1,159.58
2840,955679,100740,Teclado,1,91.73
2840,950657,100675,Teclado,1,84.12
2840,948970,100507,Bateria,1,175.62
2840,948970,100286,Teclado,2,67.66
2840,948970,100497,Bateria,3,120.75
2840,948970,101000,Teclado,4,130.85
2840,948970,100957,Cooler,5,645.66
2840,944527,100705,Bateria,1,199.82
2840,944527,101262,Bateria,2,334.9
2840,946097,100284,Teclado,1,70.82
2840,941762,100588,Bateria,1,142.47
2840,922205,101116,Fonte,1,472.9
2840,922205,121465,Tela,2,673.03
2840,920742,100101,Tela,1,408.71
2840,920742,100681,Bateria,2,155.56
2840,924552,121465,Tela,1,1244.92
2840,924552,100501,Bateria,2,138.66
2840,924552,121293,Teclado,3,290.64
2840,914313,100773,Teclado,1,77.68
2840,914904,101323,Teclado,1,240.52
2840,913622,100499,Bateria,1,121.3
2840,913622,100097,Tela,2,1824.81
2840,913622,100820,Teclado,3,127.46
2840,913622,121293,Teclado,4,193.37
2840,1024473,100059,Tela,1,730.69
2840,1024473,100329,Teclado,2,74.64
2840,1024473,101117,Fonte,3,380.35
2840,1027000,126920,Bateria,1,140.04
2840,1027000,100679,Bateria,2,147.17
2840,1030263,121295,Bateria,1,313.85
2840,1029934,100097,Tela,1,376.74
2840,1029934,100681,Bateria,2,138.61
2840,1029934,100957,Cooler,3,362.07
2840,1019501,126920,Bateria,1,147.13
2840,1006148,126921,Bateria,1,222.23
2840,1011370,100957,Cooler,1,700.24
2840,1011370,100097,Tela,2,714.06
2840,1011370,100059,Tela,3,384.49
2840,1011370,121090,Cooler,4,134.72
2840,1011370,121089,Cooler,5,149.55
2840,1011370,100820,Teclado,6,159.53
2840,1011370,101114,Fonte,7,151.47
2840,1012042,124830,,1,54.28
2840,1012042,124831,,2,54.28
2840,1012042,124832,,3,54.28
2840,1012042,121603,Cooler,4,246.0
2840,1012042,121604,Cooler,5,120.81
2840,1012042,126921,Bateria,6,207.16
2840,1017439,100059,Tela,1,418.15
2840,1017439,100681,Bateria,2,147.22
2840,1015678,100839,Bateria,1,156.47
2840,1015678,100497,Bateria,2,127.51
2840,989899,100366,Teclado,1,59.24
2840,1003719,121465,Tela,4,754.38
2840,1001772,121465,Tela,1,752.86
2840,970715,121295,Bateria,1,297.01
2840,969332,100059,Tela,1,463.29
2840,969332,100820,Teclado,2,214.93
2840,969332,100289,Teclado,3,174.17
2840,969332,100497,Bateria,4,112.1
2840,980412,100284,Teclado,1,66.16
2840,975799,126660,Fonte,1,130.26
2840,975799,100937,Fonte,2,320.42
2840,975799,100710,Teclado,3,65.74
2840,977122,100759,Teclado,1,92.85
2915,1004618,101264,Cooler,1,142.32
2915,1004618,101018,Cooler,2,221.11
2915,1004618,100097,Tela,3,731.95
2915,1004618,100515,Fonte,4,375.12
2915,988625,121465,Tela,1,440.22
2915,1015531,100761,Bateria,1,201.83
2915,1015531,100820,Teclado,2,53.55
2915,1015531,101000,Teclado,3,65.04
2915,1015531,101105,Placa,4,383.02
2915,1015531,101345,Teclado,5,85.22
2915,1015531,123133,Placa,6,183.15
2915,1015531,126660,Fonte,7,63.42
2915,1015531,127253,Teclado,8,124.93
2915,1015088,101000,Teclado,1,191.62
2915,1015088,123133,Placa,2,179.86
2915,1015088,127253,Teclado,3,122.69
2915,1015088,126660,Fonte,4,62.28
2915,1015088,100820,Teclado,5,52.59
2915,1015088,101105,Placa,6,376.15
2915,1015088,100761,Bateria,7,202.25
2915,1015088,101345,Teclado,8,85.39
2915,1009744,100919,Fonte,1,144.17
2915,1009744,126771,,2,300.72
2915,1009744,101000,Teclado,3,63.64
2915,1009744,100215,Tela,4,450.22
2915,1009744,100820,Teclado,5,100.61
2915,1009744,124831,,6,0.01
2915,1009744,124830,,7,0.01
2915,1009744,124832,,8,0.01
2915,1009744,121604,Cooler,9,0.01
2915,1009744,121603,Cooler,10,0.01
2915,1020361,120381,SSD,1,683.07
2915,1023829,100516,Fonte,1,144.6
2915,1023829,100949,Bateria,2,93.45
2915,1023829,126008,HDD,3,93.46
2915,1024805,100686,Bateria,1,145.71
2915,1024805,101000,Teclado,2,213.38
2915,1031783,124401,SSD,1,365.83
2915,1031751,100920,Fonte,2,180.02
2915,1031751,100517,Fonte,3,280.58
2915,1031751,100524,Fonte,4,121.96
2915,1031751,124399,SSD,5,1165.3
2915,1031751,124400,SSD,6,1009.24
2915,1031751,121074,Cooler,8,47.18
2915,1031751,100919,Fonte,9,354.15
2915,1031751,101110,Fonte,10,119.77
2915,1031751,128465,Fonte,11,303.58
2915,959636,100097,Tela,1,431.52
2915,860459,101000,Teclado,1,236.47
2915,860459,100820,Teclado,2,131.43
2915,860459,100311,Teclado,3,60.34
2915,860459,100500,Bateria,4,143.67
2915,860167,122806,SSD,1,279.54
2915,864858,100592,Bateria,1,281.01
2935,1020067,100497,Bateria,1,157.0
2935,1011607,126927,Bateria,1,139.3
2935,990667,100820,Teclado,1,66.69
2935,1004828,100301,Teclado,1,49.74
2935,1004828,100101,Tela,2,328.36
2935,998313,126927,Bateria,1,139.03
2935,966298,100501,Bateria,1,131.48
2935,966298,124399,SSD,2,228.09
2935,971312,100704,Bateria,1,287.95
2935,863234,100671,Teclado,1,60.22
2935,863234,100820,Teclado,2,73.98
2935,852941,100820,Teclado,1,76.1
2935,865519,100995,Teclado,1,78.27
2935,887306,100333,Teclado,1,83.24
2935,884671,100763,Bateria,1,240.42
2935,909147,100699,Bateria,1,195.22
2935,894226,100501,Bateria,1,141.79
2935,894226,100589,Bateria,2,167.11
2935,953935,100505,Bateria,1,172.47
2935,932187,100289,Teclado,1,58.62
2935,932187,100288,Teclado,2,62.61
2935,930182,100588,Bateria,1,132.01
2935,930182,100288,Teclado,2,54.5
2935,930182,100497,Bateria,3,133.0
2935,930182,101000,Teclado,4,76.93
2935,928695,100097,Tela,1,604.0
2935,914399,100336,Teclado,1,73.7
2935,922736,100698,Bateria,1,157.7
2935,920000,100507,Bateria,1,195.68
2935,920000,100505,Bateria,3,167.86
3020,927711,100588,Bateria,1,146.34
3020,933820,100059,Tela,1,552.19
3020,937845,100097,Tela,1,512.0
3038,932666,100748,Bateria,1,166.0
3038,922182,100699,Bateria,1,190.0
3038,923562,101344,Teclado,1,97.0
3038,916459,100505,Bateria,1,167.19
3038,916459,101321,Cooler,2,19.57
3038,866347,100773,Teclado,1,69.51
3038,872595,100763,Bateria,1,227.29
3038,872595,101344,Teclado,2,82.47
3038,877501,100745,Bateria,1,297.17
3038,876548,100097,Tela,1,604.47
3038,876548,100692,Bateria,2,139.37
3038,876548,100999,Teclado,3,77.52
3038,856720,121465,Tela,1,611.4
3038,858353,100810,Teclado,1,67.54
3038,859369,100503,Bateria,1,162.67
3038,909773,100059,Tela,1,545.0
3038,888120,100505,Bateria,1,166.7
3038,888120,100336,Teclado,2,55.92
3038,891973,100820,Teclado,1,132.0
3038,891973,101000,Teclado,2,81.92
3038,1015619,100215,Tela,1,479.44
3038,1028057,121518,Tela,1,425.05
3038,1031731,100588,Bateria,1,132.9
3075,857965,101323,Teclado,1,81.86
3075,909132,100059,Tela,1,564.44
3075,899519,100502,Bateria,1,155.16
3075,1028802,100641,Fonte,1,62.91
3075,1026494,100059,Tela,1,401.44
3075,1022721,100291,Teclado,1,58.85
3081,938048,100336,Teclado,1,65.53
3081,955690,100679,Bateria,1,109.19
3081,955690,100497,Bateria,2,119.4
3081,955690,101262,Bateria,3,325.54
3081,955690,100820,Teclado,4,54.09
3081,955690,100692,Bateria,5,119.67
3081,955690,100745,Bateria,6,265.33
3081,959747,100761,Bateria,1,245.55
3081,959747,100842,Bateria,2,190.0
3081,893025,100999,Teclado,1,84.86
3081,893025,100692,Bateria,2,152.22
3081,873144,100505,Bateria,1,331.78
3081,1005272,100995,Teclado,1,67.32
3081,1005272,126917,Bateria,2,117.48
3081,1005272,100289,Teclado,3,44.81
3081,1005272,100504,Bateria,4,151.61
3081,1005272,100774,Bateria,5,135.32
3081,1005272,100683,Bateria,6,121.43
3081,1005272,100367,Teclado,7,42.18
3081,1005272,126926,Bateria,8,104.5
3081,995334,100097,Tela,1,1173.32
3081,995334,100699,Bateria,2,151.9
3081,995334,101000,Teclado,3,58.74
3081,999997,121465,Tela,1,432.9
3081,999997,121293,Teclado,2,61.76
3081,991700,100499,Bateria,1,131.18
3081,991700,100497,Bateria,2,142.3
3081,976730,101262,Bateria,1,340.39
3081,977624,126917,Bateria,1,153.44
3081,979610,100588,Bateria,1,122.98
3081,979610,100497,Bateria,2,126.08
3081,979610,100839,Bateria,3,150.73
3081,984240,100497,Bateria,1,132.77
3081,984240,100588,Bateria,2,132.67
3081,984240,100693,Bateria,3,144.02
3081,984240,100502,Bateria,4,124.88
3081,982717,101000,Teclado,1,131.75
3081,968882,100497,Bateria,1,112.42
3081,968882,100742,Bateria,2,142.05
3081,968882,100687,Bateria,3,140.54
3081,968882,100588,Bateria,4,118.52
3081,968882,100719,Teclado,5,58.72
3081,1019971,126924,Bateria,1,279.12
3081,1021584,100367,Teclado,1,40.21
3081,1021584,100097,Tela,2,362.24
3081,1027487,100745,Bateria,1,256.29
3081,1026047,101345,Teclado,1,85.66
3081,1026047,126924,Bateria,2,275.16
3081,1026047,100369,Teclado,3,63.17
3081,1030564,126919,Bateria,1,220.75
3081,1030651,101000,Teclado,1,73.11
3081,1030651,100288,Teclado,2,44.26
3081,1015275,126923,Bateria,1,475.14
3081,1015275,126924,Bateria,2,286.15
3081,1015275,126920,Bateria,3,127.1
3081,1015275,100059,Tela,4,786.39
3081,1015275,100745,Bateria,5,224.89
3081,1015275,100588,Bateria,6,137.88
3081,1008048,121293,Teclado,1,60.75
3081,1008048,100820,Teclado,2,51.23
3081,1008048,100937,Fonte,3,370.26
3081,1007951,100367,Teclado,1,49.13
3081,1011321,126924,Bateria,1,310.33
3081,1011321,121604,Cooler,2,0.01
3081,1011321,121603,Cooler,3,0.01
3081,1011278,126926,Bateria,1,110.05
3081,1010232,101262,Bateria,1,339.8
3081,1010232,100810,Teclado,2,49.13
3081,1010232,124401,SSD,3,716.59
3084,1012068,100820,Teclado,1,62.88
3084,1016666,100820,Teclado,1,62.46
3084,935055,100501,Bateria,1,145.57
3188,927521,100589,Bateria,1,174.18
3188,929260,100772,Teclado,1,75.98
3188,914126,100810,Teclado,1,72.22
3188,912188,100773,Teclado,1,71.52
3188,923175,100097,Tela,1,617.46
3188,949096,100748,Bateria,1,167.18
3188,944972,100730,Bateria,1,144.8
3188,945542,100097,Tela,1,513.63
3188,941751,100097,Tela,1,514.1
3188,959728,101323,Teclado,1,72.31
3188,957633,100101,Tela,1,341.87
3188,958501,100367,Teclado,1,55.22
3188,955883,124805,Tela,1,552.91
3188,956356,100324,Teclado,1,75.45
3188,963465,100678,Bateria,1,149.38
3188,965266,100507,Bateria,1,180.35
3188,965266,100286,Teclado,2,67.98
3188,854877,100288,Teclado,1,57.58
3188,856309,101262,Bateria,1,368.41
3188,856309,100501,Bateria,2,129.86
3188,855880,100101,Tela,1,379.21
3188,855880,100367,Teclado,2,55.51
3188,859262,100759,Teclado,1,89.6
3188,860474,100820,Teclado,1,72.61
3188,865097,101000,Teclado,1,85.95
3188,868149,100820,Teclado,1,73.36
3188,866265,100367,Teclado,1,64.5
3188,890969,100215,Tela,1,707.73
3188,890397,100999,Teclado,1,87.64
3188,888488,101262,Bateria,1,394.45
3188,884094,100681,Bateria,1,170.77
3188,879513,121465,Tela,1,700.26
3188,900383,100744,Bateria,1,259.07
3188,897170,100712,Teclado,1,87.01
3188,907246,100215,Tela,1,716.5
3188,907246,101000,Teclado,2,80.18
3188,1031431,100333,Teclado,1,69.47
3188,1032156,121465,Tela,1,360.47
3188,1012038,100367,Teclado,1,50.95
3188,1009165,124805,Tela,1,425.95
3188,1025480,100063,Tela,1,247.8
3188,1019981,100685,Bateria,1,171.5
3188,1018757,100367,Teclado,1,50.14
3188,1022608,100839,Bateria,1,151.06
3188,1022413,126924,Bateria,1,267.83
3188,1005880,100063,Tela,1,234.41
3188,1003636,100337,Teclado,1,65.7
3188,989175,100497,Bateria,2,149.5
3188,980770,100097,Tela,1,415.18
3188,983491,100059,Tela,1,410.84
3188,970703,100745,Bateria,1,254.13
3188,970457,100337,Teclado,1,64.1
3200,991438,126660,Fonte,1,132.11
3200,991438,101115,Fonte,2,165.09
3200,1024928,126924,Bateria,1,282.83
3200,1028419,124830,,1,57.56
3200,1011065,124830,,1,74.79
3200,857196,101111,Fonte,1,561.02
3200,917775,100845,Bateria,1,1096.52
3304,1032242,124784,Tela,1,725.57
3304,1032242,124805,Tela,2,564.33
3409,1019488,100521,Fonte,1,109.53
3409,1019488,126775,Fonte,2,217.81
3409,1019488,100950,Fonte,3,112.87
3409,1019488,100681,Bateria,4,136.99
3409,1019488,101107,Placa,5,316.0
3481,924521,100311,Teclado,1,77.85
3481,919956,100820,Teclado,1,337.68
3481,926917,100059,Tela,1,562.66
3481,950601,121465,Tela,1,623.18
3481,852450,100097,Tela,1,1189.0
3481,876773,100059,Tela,1,1063.09
3481,884991,100763,Bateria,1,234.39
3481,884991,100323,Teclado,2,57.09
3481,884991,100773,Teclado,3,59.24
3481,984077,100499,Bateria,1,125.04
3481,975840,100367,Teclado,1,63.55
3481,974859,100097,Tela,1,399.09
3481,974712,100745,Bateria,1,260.26
3481,974712,100773,Teclado,2,55.11
3531,952405,101324,Teclado,1,83.45
3531,952405,100501,Bateria,2,139.01
3531,934968,100745,Bateria,1,285.6
3531,913049,100055,Tela,1,511.14
3531,913049,100311,Teclado,2,62.85
3531,916680,101262,Bateria,1,437.88
3531,919952,100288,Teclado,1,57.26
3531,919952,100497,Bateria,2,141.49
3531,907294,100681,Bateria,1,170.04
3531,906500,101262,Bateria,1,412.03
3531,906500,100501,Bateria,2,142.19
3531,876753,100761,Bateria,1,309.11
3531,866542,101001,Teclado,1,90.03
3531,867907,100059,Tela,1,532.11
3531,867907,100668,Teclado,2,61.33
3531,861243,100097,Tela,1,627.89
3531,967423,100773,Teclado,1,72.0
3531,986034,100937,Fonte,1,83.78
3565,986684,100989,Bateria,1,152.14
3565,991444,100989,Bateria,1,157.14
3565,1028667,100989,Bateria,1,251.5
3565,951438,100692,Bateria,1,354.57
3565,951438,100693,Bateria,2,314.59
3565,962602,100823,Bateria,1,691.37
3565,962602,100693,Bateria,2,450.25
3565,959784,100989,Bateria,1,143.1
3565,959784,100823,Bateria,2,397.86
3565,917197,100693,Bateria,1,469.8
3565,915864,100693,Bateria,1,452.3
3565,938050,100693,Bateria,1,329.28
3565,861113,100693,Bateria,1,157.23
3565,866456,101247,Tela,1,1272.55
3565,870086,100692,Bateria,1,1341.19
3565,870086,100507,Bateria,2,365.5
3565,910861,100691,Bateria,1,174.72
3565,911921,100989,Bateria,1,180.74
3565,879917,100693,Bateria,1,309.24
3598,884398,101117,Fonte,1,172.66
3598,884398,100499,Bateria,2,129.24
3598,911939,100740,Teclado,1,84.01
3598,926947,100497,Bateria,1,134.79
3598,949639,100499,Bateria,1,123.04
3598,1028404,100289,Teclado,1,49.25
3598,1029942,126935,Teclado,1,75.69
3598,1029942,100290,Teclado,2,50.18
3666,938690,121465,Tela,1,653.0
3666,966105,100756,Fonte,1,286.93
3666,966105,100515,Fonte,2,206.76
3666,966105,100519,Fonte,3,199.56
3720,887891,100681,Bateria,1,311.03
3720,887842,100681,Bateria,1,155.52
3811,880817,100284,Teclado,1,69.69
3811,880817,100498,Bateria,2,154.27
3811,880817,100337,Teclado,3,61.91
3811,880817,100289,Teclado,4,113.75
3811,872646,121293,Teclado,1,114.9
3811,872646,100321,Teclado,2,71.49
3878,1027557,100517,Fonte,1,340.12
3878,1027557,100937,Fonte,2,403.86
3878,1027557,100919,Fonte,3,420.7
3878,1027557,101108,Fonte,4,274.79
3878,1027557,100756,Fonte,5,187.73
3878,1004843,100499,Bateria,1,115.48
3878,1004843,124398,SSD,2,785.53
3878,1004843,100845,Bateria,3,225.69
3878,1004843,100641,Fonte,4,315.4
3878,1030968,101000,Teclado,1,209.27
3878,1030968,100499,Bateria,2,110.98
3878,1030968,122655,SSD,3,0.01
3878,956300,124784,Tela,1,2411.74
3878,956300,100101,Tela,2,1210.64
3878,956300,101117,Fonte,3,350.28
3878,970067,101108,Fonte,1,471.56
3878,970067,101120,Fonte,2,322.01
3878,966699,121294,Bateria,1,232.84
3878,966699,100937,Fonte,2,371.87
3878,966699,100519,Fonte,3,240.25
3878,977764,101323,Teclado,1,183.89
3878,977764,100291,Teclado,2,61.22
