,carat,cut,color,clarity,depth,table,x,y,z,grp_clarity,grp_color,grp_cut,log_carat,log_carat_menor_2,log_carat_maior_2,dist_carat,grade,IFDIdeal,SI1DPremium,SI1HIdeal,SI2FIdeal,SI2FPremium,SI2GGood,SI2GIdeal,SI2GPremium,SI2GVery Good,VS2DIdeal,VS2DPremium,VS2GIdeal,VS2IIdeal,VVS1DIdeal,VVS1EIdeal,VVS2DIdeal,color_D,clarity_SI2,grp_cla_I,grp_cla_IF,grp_cla_SI,grp_cla_VS,grp_cla_VVS,grp_col_Colorless,grp_col_Near Colorless,grp_col_Tinted,grp_cut_Fair,grp_cut_Good,grp_cut_Ideal,grp_cut_Very Good/Premium,price_predicted
904,0.3,Premium,G,SI1,62.5,61.0,4.29,4.26,2.67,SI,Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,SI1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,507.49183990219177
905,0.31,Ideal,G,VVS2,60.8,56.0,4.41,4.44,2.69,VVS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,798.4139405148944
906,0.94,Premium,F,SI2,62.4,58.0,6.23,6.17,3.87,SI,Colorless,Very Good/Premium,-0.06187540371808753,-0.06187540371808753,0.0,-0.06000000000000005,SI2FPremium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,3301.680620805516
907,0.72,Good,G,SI2,63.7,59.0,5.74,5.65,3.63,SI,Colorless,Good,-0.3285040669720361,-0.3285040669720361,0.0,-0.28,SI2GGood,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,True,False,False,1890.6124487197442
908,0.7,Very Good,F,SI1,60.6,60.0,5.71,5.75,3.47,SI,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,SI1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,2383.268173564622
909,0.24,Ideal,H,VS2,61.1,56.0,3.99,4.03,2.45,VS,Near Colorless,Ideal,-1.4271163556401458,-1.4271163556401458,0.0,-0.76,VS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,341.42731399060034
910,0.57,Very Good,E,VS2,59.5,56.0,5.45,5.47,3.25,VS,Colorless,Very Good/Premium,-0.5621189181535413,-0.5621189181535413,0.0,-0.43000000000000005,VS2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,1963.3156531573038
911,0.71,Premium,I,SI1,61.7,56.0,5.73,5.71,3.53,SI,Near Colorless,Very Good/Premium,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,2011.1437952062163
912,0.79,Ideal,H,VVS2,62.0,55.9,5.88,5.95,3.67,VVS,Near Colorless,Ideal,-0.23572233352106983,-0.23572233352106983,0.0,-0.20999999999999996,VVS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,True,False,3606.739073189949
913,0.3,Premium,G,VS1,59.6,59.0,4.38,4.34,2.6,VS,Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,605.9690991620371
914,0.52,Premium,E,VS2,61.6,59.0,5.16,5.14,3.17,VS,Colorless,Very Good/Premium,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,VS2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,1661.6591586423617
915,1.22,Very Good,F,VVS2,60.7,62.0,6.81,6.84,4.14,VVS,Colorless,Very Good/Premium,0.19885085874516517,0.19885085874516517,0.0,-0.78,VVS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,False,True,10253.719609544962
916,1.0,Good,D,SI1,64.9,53.0,6.27,6.3,4.08,SI,Colorless,Good,0.0,0.0,0.0,-1.0,SI1DGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,5202.224992445973
917,0.3,Good,H,VVS1,63.4,57.0,4.27,4.31,2.72,VVS,Near Colorless,Good,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VVS1HGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,True,False,False,569.4470509059255
918,0.3,Good,E,VS2,64.2,57.0,4.24,4.13,2.69,VS,Colorless,Good,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,VS2EGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,577.5923289036168
919,0.51,Premium,E,VS2,60.5,56.0,5.24,5.18,3.15,VS,Colorless,Very Good/Premium,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VS2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,1603.9446069383255
920,1.22,Ideal,H,VVS2,62.7,54.0,6.77,6.83,4.27,VVS,Near Colorless,Ideal,0.19885085874516517,0.19885085874516517,0.0,-0.78,VVS2HIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,True,False,8728.45417921827
921,0.56,Ideal,D,VS2,61.2,56.0,5.3,5.35,3.26,VS,Colorless,Ideal,-0.579818495252942,-0.579818495252942,0.0,-0.43999999999999995,VS2DIdeal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,2167.325832929158
922,0.53,Ideal,E,VS2,61.4,56.0,5.18,5.25,3.2,VS,Colorless,Ideal,-0.6348782724359695,-0.6348782724359695,0.0,-0.47,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,1780.1489630531871
923,0.58,Ideal,E,VS2,61.8,57.0,5.32,5.36,3.3,VS,Colorless,Ideal,-0.5447271754416722,-0.5447271754416722,0.0,-0.42000000000000004,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,2096.77411022212
924,0.73,Premium,I,VS1,61.2,59.0,5.84,5.82,3.57,VS,Near Colorless,Very Good/Premium,-0.31471074483970024,-0.31471074483970024,0.0,-0.27,VS1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,2524.290730853697
925,1.13,Ideal,F,I1,62.2,55.0,6.68,6.63,4.14,I,Colorless,Ideal,0.12221763272424911,0.12221763272424911,0.0,-0.8700000000000001,I1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,3622.9372291814907
926,0.7,Very Good,F,VS1,60.5,57.0,5.77,5.8,3.5,VS,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS1FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,2845.7341668288545
927,0.59,Ideal,D,IF,60.7,58.0,5.45,5.49,3.32,IF,Colorless,Ideal,-0.527632742082372,-0.527632742082372,0.0,-0.41000000000000003,IFDIdeal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,True,False,False,False,False,True,False,5000.911600466306
928,0.5,Ideal,G,VVS1,62.2,55.0,5.09,5.11,3.17,VVS,Colorless,Ideal,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,VVS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,1918.7862407621326
929,1.07,Very Good,G,VVS2,62.8,57.0,6.46,6.56,4.09,VVS,Colorless,Very Good/Premium,0.06765864847381486,0.06765864847381486,0.0,-0.9299999999999999,VVS2GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,False,True,8153.3301276211105
930,0.42,Ideal,G,VVS2,62.1,57.0,4.8,4.77,2.97,VVS,Colorless,Ideal,-0.8675005677047231,-0.8675005677047231,0.0,-0.5800000000000001,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,1395.3426605285033
931,0.27,Ideal,G,VS1,62.3,53.0,4.16,4.19,2.6,VS,Colorless,Ideal,-1.3093333199837622,-1.3093333199837622,0.0,-0.73,VS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,516.158758308919
932,1.51,Premium,H,VS1,61.0,60.0,7.29,7.34,4.46,VS,Near Colorless,Very Good/Premium,0.412109650826833,0.412109650826833,0.0,-0.49,VS1HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,10160.39258479234
933,1.33,Premium,G,SI2,59.2,62.0,7.22,7.16,4.26,SI,Colorless,Very Good/Premium,0.28517894223366247,0.28517894223366247,0.0,-0.6699999999999999,SI2GPremium,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,6547.937950034917
934,0.53,Ideal,G,VVS1,61.4,57.0,5.18,5.21,3.19,VVS,Colorless,Ideal,-0.6348782724359695,-0.6348782724359695,0.0,-0.47,VVS1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,2133.5179505711512
935,0.43,Ideal,F,VVS2,61.9,56.0,4.84,4.82,2.99,VVS,Colorless,Ideal,-0.843970070294529,-0.843970070294529,0.0,-0.5700000000000001,VVS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,1456.7740796861387
936,0.4,Premium,G,VS1,61.3,60.0,4.71,4.66,2.87,VS,Colorless,Very Good/Premium,-0.916290731874155,-0.916290731874155,0.0,-0.6,VS1GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,1028.826289429755
937,0.9,Very Good,F,SI2,62.0,59.0,6.2,6.1,3.81,SI,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,3262.147371271853
938,2.07,Fair,D,SI2,64.5,60.0,7.99,7.88,5.12,SI,Colorless,Fair,0.7275486072772777,0.0,0.7275486072772777,-0.9300000000000002,SI2DFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,True,False,False,False,14948.767194823771
939,1.51,Premium,G,VS2,59.2,61.0,7.48,7.44,4.42,VS,Colorless,Very Good/Premium,0.412109650826833,0.412109650826833,0.0,-0.49,VS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,12351.46616273018
940,0.32,Ideal,F,SI1,61.6,55.0,4.41,4.45,2.73,SI,Colorless,Ideal,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,SI1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,591.5482470123202
941,0.5,Premium,E,SI1,62.3,60.0,5.16,5.08,3.19,SI,Colorless,Very Good/Premium,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,SI1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,1295.6905823645957
942,0.9,Good,G,VS1,61.0,62.0,6.16,6.24,3.78,VS,Colorless,Good,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,VS1GGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,4250.9447429254415
943,0.71,Fair,D,SI1,66.3,56.0,5.61,5.49,3.68,SI,Colorless,Fair,-0.342490308946776,-0.342490308946776,0.0,-0.29000000000000004,SI1DFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,2322.5934652132037
944,1.21,Good,H,SI1,63.8,64.0,6.72,6.63,4.26,SI,Near Colorless,Good,0.1906203596086497,0.1906203596086497,0.0,-0.79,SI1HGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,5538.188102154172
945,0.32,Premium,E,SI1,62.2,58.0,4.39,4.36,2.72,SI,Colorless,Very Good/Premium,-1.1394342831883648,-1.1394342831883648,0.0,-0.6799999999999999,SI1EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,571.6447886289434
946,0.7,Very Good,F,VS2,61.7,63.0,5.61,5.64,3.47,VS,Colorless,Very Good/Premium,-0.35667494393873245,-0.35667494393873245,0.0,-0.30000000000000004,VS2FVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,2845.7341668288545
947,0.42,Ideal,E,VS1,61.6,57.0,4.8,4.84,2.97,VS,Colorless,Ideal,-0.8675005677047231,-0.8675005677047231,0.0,-0.5800000000000001,VS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,1164.235711997987
948,0.92,Very Good,G,SI2,59.4,62.0,6.34,6.36,3.77,SI,Colorless,Very Good/Premium,-0.08338160893905101,-0.08338160893905101,0.0,-0.07999999999999996,SI2GVery Good,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,3118.603531591803
949,1.0,Premium,H,SI2,60.0,62.0,6.53,6.51,3.91,SI,Near Colorless,Very Good/Premium,0.0,0.0,0.0,-1.0,SI2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,3633.832576078901
950,1.09,Ideal,I,VS2,61.8,57.0,6.55,6.59,4.06,VS,Near Colorless,Ideal,0.08617769624105241,0.08617769624105241,0.0,-0.9099999999999999,VS2IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,5233.495210536542
951,0.56,Premium,I,VVS1,60.6,59.0,5.29,5.33,3.22,VVS,Near Colorless,Very Good/Premium,-0.579818495252942,-0.579818495252942,0.0,-0.43999999999999995,VVS1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,True,False,False,False,False,True,1874.446493896414
952,1.01,Fair,E,VS2,66.6,55.0,6.27,6.2,4.15,VS,Colorless,Fair,0.009950330853168092,0.009950330853168092,0.0,-0.99,VS2EFair,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,5410.907833468907
953,2.02,Premium,J,VS2,62.0,59.0,8.06,8.08,5.0,VS,Tinted,Very Good/Premium,0.7030975114131134,0.0,0.7030975114131134,-0.98,VS2JPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,True,13850.387015019816
954,0.3,Very Good,E,SI2,58.8,60.0,4.39,4.42,2.59,SI,Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,SI2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,443.24059975972506
955,1.03,Very Good,D,SI2,61.3,61.0,6.46,6.49,3.97,SI,Colorless,Very Good/Premium,0.02955880224154443,0.02955880224154443,0.0,-0.97,SI2DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,5021.688872449885
956,0.62,Premium,G,VS2,61.1,59.0,5.56,5.5,3.38,VS,Colorless,Very Good/Premium,-0.4780358009429998,-0.4780358009429998,0.0,-0.38,VS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,2286.2804022373257
957,0.83,Good,J,SI1,63.8,58.0,5.97,5.95,3.8,SI,Tinted,Good,-0.18632957819149348,-0.18632957819149348,0.0,-0.17000000000000004,SI1JGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,2059.5670797491334
958,0.9,Premium,F,SI2,58.9,59.0,6.31,6.26,3.7,SI,Colorless,Very Good/Premium,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI2FPremium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,3056.6567463565275
959,2.04,Very Good,I,SI1,63.1,58.0,8.06,7.99,5.06,SI,Near Colorless,Very Good/Premium,0.712949807856125,0.0,0.712949807856125,-0.96,SI1IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,14495.852152359967
960,0.9,Good,D,SI2,63.8,58.0,6.13,6.09,3.9,SI,Colorless,Good,-0.10536051565782628,-0.10536051565782628,0.0,-0.09999999999999998,SI2DGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,False,True,False,False,3355.291374926051
961,1.11,Ideal,H,SI1,61.6,56.0,6.69,6.73,4.07,SI,Near Colorless,Ideal,0.10436001532424286,0.10436001532424286,0.0,-0.8899999999999999,SI1HIdeal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,5520.15474292024
962,0.51,Ideal,F,VVS1,61.4,56.0,5.15,5.17,3.17,VVS,Colorless,Ideal,-0.6733445532637656,-0.6733445532637656,0.0,-0.49,VVS1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,1989.2677608043941
963,0.28,Good,F,VVS2,64.9,57.0,4.13,4.16,2.69,VVS,Colorless,Good,-1.2729656758128873,-1.2729656758128873,0.0,-0.72,VVS2FGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,True,False,False,609.4332713385525
964,0.52,Very Good,E,VS2,62.5,56.0,5.15,5.18,3.23,VS,Colorless,Very Good/Premium,-0.6539264674066639,-0.6539264674066639,0.0,-0.48,VS2EVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,1661.6591586423617
965,1.2,Ideal,F,VS2,62.3,56.0,6.82,6.79,4.24,VS,Colorless,Ideal,0.1823215567939546,0.1823215567939546,0.0,-0.8,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,8602.388668924752
966,0.29,Ideal,F,VS2,61.6,56.0,4.28,4.32,2.65,VS,Colorless,Ideal,-1.2378743560016174,-1.2378743560016174,0.0,-0.71,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,589.0235494950929
967,1.52,Very Good,I,VS2,63.3,61.0,7.27,7.23,4.59,VS,Near Colorless,Very Good/Premium,0.41871033485818504,0.41871033485818504,0.0,-0.48,VS2IVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,10275.303059925713
968,1.01,Good,D,SI1,63.1,60.0,6.32,6.39,4.01,SI,Colorless,Good,0.009950330853168092,0.009950330853168092,0.0,-0.99,SI1DGood,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,False,False,True,False,False,False,True,False,False,5294.306232948312
969,1.2,Ideal,F,SI1,61.5,53.0,6.87,6.9,4.24,SI,Colorless,Ideal,0.1823215567939546,0.1823215567939546,0.0,-0.8,SI1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,7204.3971535568635
970,0.5,Ideal,F,VVS2,62.2,54.0,5.07,5.12,3.17,VVS,Colorless,Ideal,-0.6931471805599453,-0.6931471805599453,0.0,-0.5,VVS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,1918.7862407621326
971,0.35,Ideal,E,VS2,61.6,56.0,4.54,4.52,2.79,VS,Colorless,Ideal,-1.0498221244986778,-1.0498221244986778,0.0,-0.65,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,833.0679803238587
972,0.53,Ideal,E,VS2,61.5,56.0,5.18,5.23,3.2,VS,Colorless,Ideal,-0.6348782724359695,-0.6348782724359695,0.0,-0.47,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,1780.1489630531871
973,0.55,Ideal,F,VS2,60.9,57.0,5.3,5.34,3.24,VS,Colorless,Ideal,-0.5978370007556204,-0.5978370007556204,0.0,-0.44999999999999996,VS2FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,1904.1254020232036
974,2.07,Ideal,J,VVS2,62.7,54.0,8.17,8.12,5.11,VVS,Tinted,Ideal,0.7275486072772777,0.0,0.7275486072772777,-0.9300000000000002,VVS2JIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,True,False,17827.577155470775
975,2.01,Premium,E,SI2,58.7,54.0,8.27,8.2,4.83,SI,Colorless,Very Good/Premium,0.6981347220709843,0.0,0.6981347220709843,-0.9900000000000002,SI2EPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,15047.906935976294
976,0.3,Very Good,D,SI2,61.8,58.0,4.29,4.32,2.66,SI,Colorless,Very Good/Premium,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,SI2DVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,478.2943592183393
977,0.74,Ideal,G,VVS2,60.9,58.0,5.85,5.88,3.57,VVS,Colorless,Ideal,-0.3011050927839216,-0.3011050927839216,0.0,-0.26,VVS2GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,True,False,False,False,False,True,False,3899.9283967549904
978,1.02,Very Good,G,SI1,63.0,55.0,6.4,6.45,4.05,SI,Colorless,Very Good/Premium,0.01980262729617973,0.01980262729617973,0.0,-0.98,SI1GVery Good,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,True,5237.478501524532
979,2.0,Premium,I,VS1,61.1,58.0,8.08,8.11,4.95,VS,Near Colorless,Very Good/Premium,0.6931471805599453,0.0,0.6931471805599453,-1.0,VS1IPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,16794.97779685789
980,1.51,Premium,J,VVS2,62.6,59.0,7.33,7.31,4.58,VVS,Tinted,Very Good/Premium,0.412109650826833,0.412109650826833,0.0,-0.49,VVS2JPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,True,9891.28337130885
981,0.3,Ideal,F,SI1,60.6,57.0,4.34,4.37,2.64,SI,Colorless,Ideal,-1.2039728043259361,-1.2039728043259361,0.0,-0.7,SI1FIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,525.1616287576503
982,0.57,Ideal,E,VS1,61.0,56.0,5.38,5.4,3.29,VS,Colorless,Ideal,-0.5621189181535413,-0.5621189181535413,0.0,-0.43000000000000005,VS1EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,2031.67413761016
983,2.15,Ideal,I,SI1,62.5,57.0,8.2,8.16,5.11,SI,Near Colorless,Ideal,0.7654678421395714,0.0,0.7654678421395714,-0.8500000000000001,SI1IIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,16241.026059541651
984,0.97,Premium,F,SI2,61.9,58.0,6.31,6.35,3.92,SI,Colorless,Very Good/Premium,-0.030459207484708574,-0.030459207484708574,0.0,-0.030000000000000027,SI2FPremium,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,True,False,False,False,False,False,True,3490.3839192251608
985,1.2,Premium,D,SI2,62.0,58.0,6.84,6.77,4.22,SI,Colorless,Very Good/Premium,0.1823215567939546,0.1823215567939546,0.0,-0.8,SI2DPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,False,False,True,False,False,True,False,False,False,False,False,True,6561.451430232108
986,0.26,Ideal,G,SI1,62.2,54.0,4.11,4.12,2.56,SI,Colorless,Ideal,-1.3470736479666092,-1.3470736479666092,0.0,-0.74,SI1GIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,403.1297765351493
987,1.51,Premium,G,VS2,62.5,59.0,7.34,7.28,4.57,VS,Colorless,Very Good/Premium,0.412109650826833,0.412109650826833,0.0,-0.49,VS2GPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,True,12351.46616273018
988,0.31,Ideal,E,VS2,60.5,56.0,4.41,4.38,2.66,VS,Colorless,Ideal,-1.171182981502945,-1.171182981502945,0.0,-0.69,VS2EIdeal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,666.1747316980918
989,0.79,Premium,H,SI2,62.8,57.0,5.91,5.88,3.7,SI,Near Colorless,Very Good/Premium,-0.23572233352106983,-0.23572233352106983,0.0,-0.20999999999999996,SI2HPremium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,True,2127.158745794507
